A27,A24,A42,A41,A26,A22,A13,A16,A46,A15,A23,A39,A19,A35,A6,A45,A12,A25,A18,A38,A11,A14,A7,A1,A51,Bankrupt,Bankruptcy_Probability,Risk_Level
0.46718,0.35218,0.024809,0.12342,0.30549,0.058174,0.070542,0.32716,2.1334,1115.7,0.032444,0.018147,0.037117,0.042553,0.0,0.65577,0.24499,0.43698,0.087034,0.49441,0.21155,0.087034,0.087034,0.076078,0.35525,0.0,0.023196578693503247,Low Risk
-2.0015,-0.22424,-0.011724,-2.181132,-0.040921,-0.027417,-0.01016,-0.024617,0.64657,-14827.0,-0.023933,-0.014804,-0.017204,-0.034621,-0.25118,-0.15289,-0.041682,-0.30715,-0.040231,0.034806,-0.026533,-0.040231,-0.040231,-0.055968,0.96519,0.0,0.38163273351507604,Medium Risk
20.128,0.85852,0.10704,0.035478,0.92997,0.277,0.12236,0.92997,0.78776,392.49,0.10578,0.10251,0.10578,0.26527,0.38465,1.0781,0.81099,0.65838,0.27374,0.6595,0.2875,0.27374,0.27374,0.27374,0.33754,0.0,0.003699982054663929,Low Risk
0.17458,0.20033,0.0053877,0.11072,0.38203,0.01149,0.05015,0.41182,0.8524,886.3,0.015246,0.00032862,0.018874,0.00070085,-0.00014755,0.072775,0.15499,0.37143,0.040253,0.74029,0.10607,0.040253,0.040253,0.032515,0.25971,0.0,0.01989866102541235,Low Risk
0.0,-0.46817,0.0,0.58545,-0.21541,0.0,-0.1432,-0.21541,0.22768,-1694.4,-0.18105,0.028315,-0.18105,0.039237,0.0,-1.3384,-0.36121,-0.0077858,-0.25088,0.30431,-0.24065,-0.25088,-0.25088,-0.25088,0.69455,0.0,0.01752235083743018,Low Risk
2.4387,0.30688,0.040614,0.11307,0.15381,0.12675,0.03233,0.2193,1.9426,1664.4,0.019828,0.038894,0.029483,0.12138,0.0,1.7696,0.20025,0.45064,0.092012,0.53992,0.14399,0.092012,0.092012,0.06188,0.45948,0.0,0.07669662726264904,Low Risk
0.07864,0.02178,0.0077699,0.19307,0.14916,0.012186,0.042812,0.15385,0.95905,2372.4,0.0018933,0.0077699,0.0031982,0.012186,0.012069,0.011205,0.011493,0.42113,0.0050157,0.42113,0.0050157,0.0050157,0.0050157,0.0029692,0.4364,0.0,0.01623978243978244,Low Risk
0.0,-0.004351,0.0,7.337411999999984,-0.9357076,0.0,-0.13368,-0.9357076,2.3989,-322.64,-0.13407,0.023235,-0.13407,0.018584,0.0,-0.23066,-1.3019,0.21613,-0.10723,0.90549,-0.10692,-0.10723,-0.10723,-0.10723,0.082367,0.0,0.020961894439065234,Low Risk
-0.00098656,0.37861,-0.00010136,0.081172,0.26453,-9.0574e-05,0.043161,0.23671,1.1708,1542.0,-0.025718,-0.00010136,-0.030791,-9.0574e-05,0.30616,-0.06577,-0.17043,0.7352,-0.027516,0.7367,-0.027516,-0.027516,-0.027516,-0.022982,0.16145,0.0,0.0026143790849673205,Low Risk
-0.86792,-0.022393,-0.098574,-0.80177,-0.099926,-0.079299,-0.096944,-0.099926,0.43639,-3652.7,-0.15574,-0.098574,-0.15574,-0.079299,-0.033483,-0.65868,-0.23832,0.10617,-0.12528,0.36092,-0.12528,-0.12528,-0.12528,-0.12528,0.52571,0.0,0.14896361057614363,Low Risk
0.04847,0.43519,0.0048982,0.13196,0.19916,0.0097976,0.02275,0.25822,2.1887,1413.5,0.00049367,0.0048982,0.005697,0.0097976,0.34269,0.002558,0.064661,0.51497,0.011395,0.51497,0.011395,0.011395,0.011395,0.00098746,0.17623,0.0,0.014603383982053443,Low Risk
-0.69158,0.070556,-0.074582,-2.181132,-0.049899,-0.075655,-0.020233,-0.041606,0.53478,-8772.8,-0.095072,-0.074582,-0.091039,-0.075655,0.040712,-0.44862,-0.19827,0.42805,-0.09235,0.45558,-0.09235,-0.09235,-0.09235,-0.096441,0.46577,0.0,0.06256836452473771,Low Risk
6.5309,0.079951,0.071575,0.12536,0.22583,0.15374,0.072747,0.23304,0.6617,1566.3,0.059065,-0.13475,0.061315,-0.28944,-0.048423,0.24749,0.25447,0.20621,0.1317,0.39187,0.15524,0.1317,0.1317,0.12687,0.51756,0.0,0.19400702011480303,Low Risk
24.487,0.59651,0.4246771999999999,0.028828,1.1148,0.51179,0.7681151999999999,1.1148,2.1275,327.41,0.4216051999999999,-0.7070639999999999,0.4641939999999996,-0.37319,-0.057539,21.728,1.5724,0.43457,0.49211,0.6667,0.51301,0.49211,0.49211,0.49211,0.31296,0.0,0.5021444583682536,Medium Risk
1.0841,0.00088466,-0.021262,-2.181132,0.0,-0.0030116,0.0046491,0.0023452,1.4872,37395.11999999996,0.0,-0.021281,0.0046491,-0.0030143,0.0,0.0,0.010503,0.71823,0.00065851,0.93034,0.00065851,0.00065851,0.00065851,0.0,0.062696,0.0,0.17599339799967847,Low Risk
0.049634,0.25382,0.0019135,0.15364,0.23906,0.0036804,0.019904,0.23906,2.1871,1526.8,0.0037537,-0.0032506,0.0037537,-0.006252,0.0,0.034362,0.045085,0.58123,0.0072197,0.83986,0.08137,0.0072197,0.0072197,0.0072197,0.16014,0.0,0.041459412570430405,Low Risk
0.0,0.086048,0.0,0.013369,2.6224,0.0,0.7681151999999999,2.6224,1.16,139.19,0.038221,0.0011006,0.038221,0.0024778,0.0,0.24518,0.30879,0.20558,0.086048,0.3334,0.093171,0.086048,0.086048,0.086048,0.27867,0.0,0.0015294117647058822,Low Risk
0.0,-1.019492,0.0,1.8623,-0.6022,0.0,-0.5715891999999999,-0.6022,0.15376,-606.11,-0.713508,0.015835,-0.7124552,0.034438,-0.1236,-9.39624,-0.69845,-1.860876,-0.572802,-0.71117,-0.5104,-0.572802,-0.572802,-0.5767864,1.637347999999999,0.0,0.046742638598601415,Low Risk
-17.914,-0.10978,-0.032043,2.2071,-0.0035306,-0.034877,0.007144,0.012078,0.51736,30219.0,-0.043064,-0.090503,-0.033832,-0.098508,0.0,-0.11819,-0.17465,0.2339,-0.036824,0.35622,-0.034877,-0.036824,-0.036824,-0.046873,0.21084,0.0,0.34505390910326816,Medium Risk
-2.9091,0.018215,-0.019692,7.337411999999984,0.17582,-0.058288,0.025231,0.18022,0.74208,2025.3,0.0046154,-0.019692,0.0052308,-0.058288,0.0,0.052817,0.038462,0.54554,0.015483,0.58561,0.035519,0.015483,0.015483,0.013661,0.40255,0.0,0.12409416671024526,Low Risk
-10.0,-0.0006736,0.038015,-2.181132,-0.00078051,-0.0067865,0.068488,-0.00078051,0.36609,-26329.16,0.0299165,0.0368735,0.035874,-0.0067865,-0.0006736,0.282825,-0.0035396,0.13698,-0.0006736,0.8097,-0.0006736,-0.0006736,-0.0006736,-0.0006736,0.1903,0.0,0.1784451932775621,Low Risk
2.5812,0.23295,0.030341,0.16173,0.089307,0.14514,0.022683,0.13578,0.59856,2688.2,0.010829,0.02831,0.018593,0.13542,0.0,0.10761,0.1167,0.17961,0.088936,0.23788,0.14516,0.088936,0.088936,0.051802,0.76212,0.0,0.2848770137145411,Low Risk
2.5542,0.12199,0.076854,0.12937,0.14057,0.17335,0.054731,0.16626,0.19282,2195.4,0.038313,0.079616,0.046767,0.17958,-0.0044019,0.22647,0.14255,0.24528,0.10548,0.26,0.17335,0.10548,0.10548,0.086416,0.74,0.0,0.40395790289099603,Medium Risk
0.8447,0.36733,0.077875,0.084873,0.3057,0.12217,0.088294,0.38106,1.3794,957.86,0.058953,0.077875,0.076413,0.12217,0.28655,0.23615,0.32978,0.62804,0.11988,0.62804,0.11988,0.11988,0.11988,0.092486,0.36351,0.0,0.0,
1.7721,0.25197,0.15502,0.15357,0.18789,0.090052,0.20801,0.18789,0.51246,1942.6,0.12603,0.15502,0.12603,0.090052,0.25197,0.40573,0.29404,0.35692,0.073207,0.75103,0.073207,0.073207,0.073207,0.073207,0.24897,0.0,0.009272409613816987,Low Risk
1.2708,0.28743,0.11404,0.082254,0.39232,0.13272,0.23949,0.39232,0.20629,930.36,0.10953,0.11404,0.10953,0.13272,0.28743,0.91435,0.24664,0.28475,0.12748,0.47835,0.12748,0.12748,0.12748,0.12748,0.51688,0.0,0.024262851378640857,Low Risk
0.0,0.31788,0.0,0.006596,5.2847,0.0,0.7681151999999999,5.2847,2.0036,69.067,0.035874,0.0098866,0.035874,0.027895,0.0,1.4062,0.23174,0.54878,0.10122,0.56213,0.10881,0.10122,0.10122,0.10122,0.43678,0.0,0.0,
0.7101,0.074254,0.040628,0.19251,0.079173,0.13838,0.025453,0.09953,1.0177,3667.2,0.016596,0.041807,0.021802,0.14239,0.0,0.69231,0.10155,0.093136,0.074254,0.26879,0.26912,0.074254,0.074254,0.056524,0.73121,0.0,0.06127696528437719,Low Risk
0.10666,-0.023312,0.011625,0.19668,0.11801,0.011516,0.080332,0.12791,0.33044,2853.5,-0.019241,0.011625,-0.013024,0.011516,-0.022518,-0.10673,-0.025966,0.34118,-0.012902,0.46644,-0.012902,-0.012902,-0.012902,-0.01906,0.49687,0.0,0.03118734120127073,Low Risk
10.863,0.24838,0.12055,0.1113,0.2191,0.11875,0.11581,0.2805,2.1073,1301.3,0.087365,0.13182,0.11271,0.12985,0.0,0.19989,0.41285,0.57437,0.11103,0.59329,0.12196,0.11103,0.11103,0.086059,0.26893,0.0,0.09892144002646336,Low Risk
0.074583,0.0018806,0.0074035,0.18472,0.1494,0.0086529,0.031794,0.15055,0.41023,2424.5,0.0013678,0.0074035,0.0016091,0.0086529,0.0015987,0.0084232,0.0081971,0.73755,0.0018806,0.75495,0.0018806,0.0018806,0.0018806,0.0015987,0.22943,0.0,0.025042344652251775,Low Risk
0.25957,0.11286,0.025494,0.25086,0.097491,0.038084,0.050181,0.12272,0.57698,2974.2,0.01177,0.025494,0.022087,0.038084,0.076406,0.12854,0.060538,0.34702,0.032995,0.41283,0.032995,0.032995,0.032995,0.017582,0.54503,0.0,0.0,
0.0,0.5797,0.0,0.0073034,5.1899,0.0,0.46899,5.1899,2.9066,70.328,0.056556,0.0081239,0.056556,0.026919,0.0,1.4483,0.62586,0.64794,0.1874,0.70057,0.19625,0.1874,0.1874,0.1874,0.29943,0.0,0.0017,Low Risk
132.92,0.49469,0.025522,0.28991,0.095537,0.058491,0.033331,0.11862,1.0361,3077.1,0.020059,0.028477,0.026545,0.065263,0.0032908,0.2245,0.1052,0.23134,0.060835,0.35637,0.061275,0.060835,0.060835,0.045971,0.57827,0.0,0.06530950862477183,Low Risk
0.90037,0.089716,0.055734,0.13522,0.059679,0.10486,0.018869,0.064458,0.67162,5662.6,0.0010436,0.057496,0.0024426,0.10818,0.0,0.0075986,0.015473,0.43592,0.0045957,0.70299,0.12106,0.0045957,0.0045957,0.0019634,0.29701,0.0,0.08200377494877983,Low Risk
1.4116,0.37111,0.12154,0.11305,0.21388,0.13519,0.14636,0.25381,0.63604,1438.1,0.077166,0.12154,0.1002,0.13519,0.28719,0.5011,0.27898,0.35022,0.11145,0.59215,0.11145,0.11145,0.11145,0.085838,0.3995,0.0,0.012493424728605257,Low Risk
5.3306,0.34895,0.038557,0.24867,0.11158,0.08736,0.035874,0.11158,0.70771,3271.3,0.031333,0.033113,0.031333,0.075026,0.19333,0.18852,0.097454,0.26501,0.070992,0.27153,0.087381,0.070992,0.070992,0.070992,0.72847,0.0,0.10523591476241162,Low Risk
2.4873,0.54615,0.19848,0.023031,1.1744,0.17807,0.19954,1.2343,3.5002,295.71,0.15755,0.19848,0.16725,0.17807,0.52402,0.69373,1.0551,0.85206,0.15005,0.85488,0.15005,0.15005,0.15005,0.14135,0.14221,0.0,0.00016370106761565836,Low Risk
16.691,0.44705,0.11584,0.062333,0.51837,0.21575,0.18961,0.51837,0.99422,704.14,0.10984,0.018478,0.10984,0.034416,0.0,2.735,0.69154,0.093686,0.20458,0.50896,0.21751,0.20458,0.20458,0.20458,0.29583,0.0,0.09624706689346764,Low Risk
2.0233,-0.018703,0.054426,0.17051,0.12993,0.069276,0.060732,0.1355,0.59655,2693.7,0.025038,0.067932,0.027538,0.086467,-0.044382,0.13753,0.061441,0.053472,0.035051,0.42951,0.06929,0.035051,0.035051,0.03187,0.57049,0.0,0.8362069900803938,High Risk
8.5569,0.19086,0.043774,0.23801,0.10152,0.08468,0.051688,0.13018,0.99489,2803.9,0.028473,0.060855,0.039852,0.11772,0.0,0.17851,0.12553,0.10738,0.077094,0.23188,0.08699,0.077094,0.077094,0.055081,0.61414,0.0,0.10704360117036901,Low Risk
0.048506,0.026198,0.0010131,1.1146,-0.014223,0.0015411,-0.0056613,-0.011783,1.0567,-26329.16,-0.020189,0.0020976,-0.019017,0.0031908,0.0,-0.88961,-0.08117,0.22858,-0.028928,0.64361,0.002843,-0.028928,-0.028928,-0.030711,0.35639,0.0,0.06672742656308753,Low Risk
4.1676,1.1023,0.2945,0.0063474,4.1545,0.53189,0.29657,5.0262,7.6373,72.619,0.23402,0.2945,0.28546,0.53189,0.8146951999999984,5.5581,4.8379,0.85076,0.51556,0.85076,0.51556,0.51556,0.51556,0.42265,0.10657,0.0,0.0,
0.35226,0.20639,0.035933,0.16004,0.20629,0.032351,0.090177,0.19619,1.0149,1860.5,0.036332,0.035933,0.031687,0.032351,0.15344,0.14829,0.070808,0.50887,0.028529,0.5198,0.028529,0.028529,0.028529,0.03271,0.4029,0.0,0.0040227920227920225,Low Risk
0.30298,0.1097,0.029283,0.30337,0.081004,0.076,0.031185,0.097886,0.26659,3728.8,0.020564,0.029283,0.025943,0.076,0.086265,0.082275,0.084312,0.15784,0.067331,0.18608,0.067331,0.067331,0.067331,0.053373,0.7986,0.0,0.03205435817422376,Low Risk
-4.0981,-0.1111,-0.10621,-0.16522,-0.25677,-0.21148,-0.1164,-0.25677,0.38929,-1421.5,-0.13115,-0.10453,-0.13115,-0.20814,0.0,-0.62471,-0.31337,0.024033,-0.26114,0.16666,-0.20954,-0.26114,-0.26114,-0.26114,0.83334,0.0,0.47659173853761344,Medium Risk
0.05812,-0.25164,0.0014782,0.2435,0.072888,0.0034153,0.028963,0.072888,0.45909,5007.7,-0.023956,-0.054697,-0.023956,-0.12637,0.0,-0.2419,-0.065832,-0.055349,-0.055349,0.15924,0.0034139,-0.055349,-0.055349,-0.055349,0.84076,0.0,0.30579428172889084,Medium Risk
4.9215,0.11677,0.0456,0.5102,0.052717,0.034345,0.066613,0.059285,0.4504,6156.7,0.031423,0.0456,0.038803,0.034345,0.0,0.27472,0.051976,0.11276,0.029226,0.4377,0.036205,0.029226,0.029226,0.023668,0.5623,0.0,0.1635618922821352,Low Risk
2.213,0.42851,0.030143,0.16299,0.18207,0.045966,0.042537,0.18587,0.86984,1963.7,0.025007,0.031438,0.025878,0.04794,0.0,0.093712,0.11774,0.64128,0.039462,0.66485,0.060233,0.039462,0.039462,0.038133,0.33515,0.0,0.006721355971942751,Low Risk
1.8244,0.57759,0.15356,0.023999,1.01,0.21467,0.13723,1.01,1.9376,361.4,0.10465,0.15356,0.10465,0.21467,0.57759,0.92466,0.77843,0.80865,0.1463,0.81065,0.1463,0.1463,0.1463,0.1463,0.18794,0.0,0.007489626993541585,Low Risk
6.6533,0.27699,0.24317,0.041814,0.7276,0.30447,0.22951,0.7276,1.2031,501.65,0.22122,0.24315,0.22122,0.30444,-0.067491,1.5499,0.70131,0.49859,0.27699,0.60504,0.32275,0.27699,0.27699,0.27699,0.39496,0.0,0.03797995308629501,Low Risk
0.70123,0.17651,0.065387,0.11076,0.28316,0.086744,0.12995,0.29389,0.48742,1242.0,0.059339,0.065387,0.064084,0.086744,0.12355,0.26482,0.20621,0.38366,0.085016,0.558,0.085016,0.085016,0.085016,0.07872,0.41227,0.0,0.0018181818181818182,Low Risk
-3.0444,-0.10387,-0.074087,-0.06783,-0.58719,-0.089081,-0.07543,-0.58719,3.8118,-621.61,-0.086389,-0.068723,-0.086389,-0.082632,0.62047,-0.59287,-0.6761,0.51797,-0.10387,0.84554,-0.074612,-0.10387,-0.10387,-0.10387,0.15364,0.0,0.21301313640374417,Low Risk
6.9317,0.21428,0.11041,0.15848,0.16456,0.10438,0.12884,0.19637,1.3098,1858.7,0.080377,0.19292,0.10125,0.18239,0.18224,2.2779,0.22068,0.30642,0.095728,0.56622,0.11079,0.095728,0.095728,0.075992,0.43378,0.0,0.024669498546833438,Low Risk
0.87075,0.21705,0.080946,0.12178,0.21159,0.11203,0.10779,0.25301,0.92743,1442.6,0.056076,0.080946,0.073721,0.11203,0.16725,0.25327,0.17304,0.34174,0.10203,0.34174,0.10203,0.10203,0.10203,0.077612,0.58965,0.0,0.005111832611832612,Low Risk
0.13905,0.24399,0.013685,0.31089,0.1107,0.05892,0.021273,0.13186,0.5638,2768.2,0.014483,0.013685,0.017896,0.05892,0.19495,0.34603,0.11093,0.16867,0.077053,0.16867,0.077053,0.077053,0.077053,0.062355,0.69463,0.0,0.018797771594444068,Low Risk
0.25551,0.030929,0.025099,0.23745,0.068309,0.031602,0.036759,0.07375,0.60628,4949.2,-0.0098651,0.025099,-0.007153,0.031602,0.014641,-0.040449,-0.015082,0.33234,-0.0090065,0.36273,-0.0090065,-0.0090065,-0.0090065,-0.012421,0.59719,0.0,0.021610854198234893,Low Risk
4.2876,0.36618,0.046854,0.08479,0.27863,0.10298,0.040783,0.31458,1.5252,1160.3,0.03201,0.0472,0.03667,0.10375,0.0,0.27783,0.28369,0.29072,0.0806,0.71504,0.10462,0.0806,0.0806,0.070359,0.28411,0.0,0.05564793285234815,Low Risk
0.67978,-0.75481,0.06384,0.048252,0.73475,0.18158,0.075734,0.7249,2.3051,503.52,0.069418,0.06384,0.068389,0.18158,-0.75967,0.69567,0.77405,0.69596,0.19452,0.74182,0.19452,0.19452,0.19452,0.19745,0.25131,0.0,0.019174434875002574,Low Risk
0.98904,0.47268,0.09,0.070623,0.32414,0.25167,0.098802,0.38474,0.72812,948.7,0.053693,0.09,0.069254,0.25167,0.37536,1.2677,0.26968,0.21843,0.19366,0.21843,0.19366,0.19366,0.19366,0.15014,0.71811,0.0,0.11448210014473104,Low Risk
0.0,0.070154,0.0,0.065659,0.57171,0.0,0.41653,0.57171,0.69218,638.43,0.04666,0.034241,0.04666,0.039787,-0.013862,0.1472,0.064044,0.14498,0.054218,0.15343,0.061514,0.054218,0.054218,0.054218,0.84657,0.0,0.00818385142674956,Low Risk
21.564,0.47675,0.13617,0.024295,1.0806,0.23706,0.13359,1.3336,2.5061,273.7,0.10698,0.13205,0.13232,0.22989,0.0,0.33786,1.3209,0.80265,0.23036,0.8256,0.24136,0.23036,0.23036,0.18625,0.1744,0.0,0.027645323865409153,Low Risk
-0.37615,0.051882,-0.039843,0.31925,0.21294,-0.040725,0.16322,0.23511,0.34909,1552.5,0.036493,-0.039843,0.051882,-0.040725,-0.12431,0.36918,0.074734,0.20055,0.053032,0.20055,0.053032,0.053032,0.053032,0.037301,0.70961,0.0,0.184615682221761,Low Risk
-0.21116,0.076458,-0.022602,0.23582,0.072162,-0.025632,0.027066,0.08697,0.44082,4196.8,-0.043532,-0.022602,-0.038924,-0.025632,0.041839,-0.15025,-0.14673,0.58394,-0.044142,0.63604,-0.044142,-0.044142,-0.044142,-0.049369,0.30084,0.0,0.031207174422186627,Low Risk
15.611,0.7567,0.23279,0.011504,2.4024,0.30364,0.24671,2.9477,4.2787,123.83,0.19135,0.23279,0.23698,0.30364,0.51091,0.59588,2.8364,0.69837,0.30911,0.89083,0.32856,0.30911,0.30911,0.24959,0.10898,0.0,0.0,
4.9296,0.10203,0.29653,2.4062,0.011062,0.050877,0.23841,0.011062,0.07854096,32995.0,0.23638,-0.7070639999999999,0.23638,-0.32556,-1.880004,0.282825,0.011484,-1.860876,0.040556,-0.71117,0.050877,0.040556,0.040556,0.040556,1.637347999999999,0.0,0.5901584258878354,Medium Risk
1.3508,0.14273,0.11887,0.067496,0.19183,0.22447,0.062259,0.22809,0.50601,1600.3,0.038274,0.11887,0.048171,0.22447,0.11863,0.14741,0.18685,0.39765,0.090966,0.42627,0.090966,0.090966,0.090966,0.072278,0.48683,0.0,0.07069203169888891,Low Risk
0.62144,0.25484,0.058065,0.15119,0.23142,0.052494,0.13888,0.26894,1.4196,1357.2,0.065281,0.058065,0.084657,0.052494,0.19779,0.4388,0.30186,0.48959,0.076535,0.70289,0.076535,0.076535,0.076535,0.059018,0.25354,0.0,0.0,
-1.3844,-0.2718,-0.15892,-0.95877,-0.052406,-0.125,-0.078165,-0.052975,0.27415,-6890.1,-0.18565,-0.15892,-0.18649,-0.125,-0.24617,-1.0018,-0.14108,-0.16092,-0.14668,-0.040111,-0.14668,-0.14668,-0.14668,-0.14602,1.0397,0.0,0.28169962987349917,Low Risk
0.090617,0.35173,0.0088974,0.38838,0.016296,0.034467,0.017662,0.1131,1.4354,3227.1,-0.0017771,0.0088974,0.01334,0.034467,0.14901,-0.179,0.085428,0.23182,0.051678,0.23182,0.051678,0.051678,0.051678,-0.0068841,0.60493,0.0,0.03494251388545544,Low Risk
0.59821,0.097235,0.0559,0.051641,0.50668,0.13576,0.074712,0.60748,1.0464,600.85,0.039917,0.0559,0.052314,0.13576,0.05595,1.1064,0.48583,0.69827,0.12705,0.73545,0.12705,0.12705,0.12705,0.096946,0.26152,0.0,0.0348948629791594,Low Risk
-2.6884,0.08318,-0.35874,-0.053832,-0.61624,-0.22404,-0.33818,-0.61624,0.78205,-592.31,-0.36176,-0.35874,-0.36176,-0.22404,-0.053683,-1.7489,-0.65921,0.094092,-0.22593,0.094092,-0.22593,-0.22593,-0.22593,-0.22593,0.34273,0.0,0.39951463468594595,Medium Risk
0.61004,0.67442,0.057532,0.043765,0.64434,0.10099,0.07871,0.75066,3.0325,486.24,0.046325,0.057532,0.057473,0.10099,0.54023,0.34597,0.54812,0.8099,0.10089,0.8099,0.10089,0.10089,0.10089,0.081317,0.18406,0.0,0.0,
1.9129,0.62439,0.16023,0.034107,0.79655,0.23954,0.18883,0.95352,2.5838,382.79,0.12708,0.16023,0.15817,0.23954,0.50072,1.1629,0.95753,0.68441,0.23646,0.73352,0.23646,0.23646,0.23646,0.18998,0.24695,0.0,0.002064212244849198,Low Risk
5.6745,0.60418,0.085833,0.011349,2.017,0.18428,0.082455,2.5906,19.218,140.89,0.056549,0.092441,0.074805,0.19847,0.0,38.023,3.263,0.90927,0.1606,0.93167,0.19308,0.1606,0.1606,0.12141,0.049218,0.0,0.666914169596037,Medium Risk
1.0841,0.053495,0.25643,0.0051589,6.4613,0.20509,0.25643,6.4613,26.50011999999998,56.49,0.25643,0.25639,0.25643,0.20506,-0.26514,10.931,6.4613,-0.060053,0.20509,0.96826,0.20509,0.20509,0.20509,0.20509,0.031741,0.0,0.12305391682013563,Low Risk
44.164,0.4109,0.089492,0.056268,0.47025,0.34563,0.088297,0.58178,1.5452,627.38,0.070954,0.089492,0.087881,0.34563,0.0,5.7443,0.57904,0.33194,0.3394,0.41385,0.34723,0.3394,0.3394,0.27403,0.58615,0.0,0.09318613412230177,Low Risk
1.7798,0.61476,0.14921,0.020787,1.1818,0.22656,0.16716,1.4274,2.3443,255.71,0.10239,0.14921,0.13115,0.22656,0.48587,0.55679,1.1199,0.79369,0.19913,0.79369,0.19913,0.19913,0.19913,0.15547,0.17782,0.0,0.0,
0.23423,-0.40844,0.02286,0.38732,0.076822,0.060787,0.027803,0.057615,0.44496,6335.1,0.018971,0.02286,0.0097026,0.060787,-0.36664,0.36336,0.020107,-0.35668,0.0258,-0.35668,0.0258,0.0258,0.0258,0.050445,1.2832,0.0,0.03446659070749629,Low Risk
0.703,0.076622,0.065742,0.29478,0.0622,0.059067,0.055913,0.065981,0.26006,5531.9,0.023939,0.065742,0.027143,0.059067,0.052889,0.075661,0.048429,0.23462,0.024387,0.49242,0.024387,0.024387,0.024387,0.021509,0.50357,0.0,0.02486877042997587,Low Risk
1.3199,0.25502,0.11537,0.075041,0.34694,0.19418,0.1341,0.3956,1.2581,922.64,0.084459,0.11537,0.10095,0.19418,0.20524,0.36263,0.70032,0.31568,0.16993,0.64362,0.16993,0.16993,0.16993,0.14216,0.24264,0.0,0.041491137375060404,Low Risk
453.94,0.70422,0.26414,0.0082762,3.3599,0.24853,0.29387,4.0224,4.3833,90.742,0.21536,0.26069,0.26376,0.24528,0.0,0.63881,3.6998,0.86923,0.24816,0.93126,0.24871,0.24816,0.24816,0.20263,0.067075,0.0,0.014246576478723804,Low Risk
2.7753,0.34523,0.033435,0.19002,0.12281,0.053069,0.040225,0.13694,0.94328,2665.4,0.017982,0.023967,0.022132,0.038041,0.0,0.19339,0.12603,0.51432,0.035128,0.70992,0.054251,0.035128,0.035128,0.028542,0.27872,0.0,0.015039560343528834,Low Risk
1.0379,0.19326,0.093311,0.12483,0.16587,0.15806,0.08008,0.20091,0.31549,1816.8,0.05445,0.093311,0.068415,0.15806,0.15019,0.12394,0.17717,0.32078,0.11589,0.34185,0.11589,0.11589,0.11589,0.092233,0.65411,0.0,0.045149172560928486,Low Risk
1.6713,0.44204,0.13564,0.038894,0.58345,0.18973,0.1336,0.70694,1.1414,516.31,0.086157,0.13564,0.10949,0.18973,0.35697,0.74885,0.65751,0.72339,0.15316,0.7548,0.15316,0.15316,0.15316,0.12051,0.23293,0.0,0.0018587867433522427,Low Risk
-4.9715,-0.20304,-0.15006,-0.21936,-0.18728,-0.16906,-0.1766,-0.18326,0.73611,-1991.7,-0.1841,-0.15348,-0.18022,-0.17292,-0.50738,-0.54293,-0.3226,-0.31745,-0.20304,0.32404,-0.16904,-0.20304,-0.20304,-0.20741,0.62939,0.0,0.5911236240265794,Medium Risk
0.0,0.83601,0.0,0.085515,0.80661,0.0,0.056241,0.80661,2.3537,452.51,0.056241,0.0063386,0.056241,0.01634,0.0,0.37139,0.80661,0.7757,0.14498,0.82026,0.18152,0.14498,0.14498,0.14498,0.17974,0.0,0.006977777777777778,Low Risk
1.0841,-1.019492,0.038015,-0.016372,-0.9357076,-0.4770488,0.068488,-0.9357076,2.8122,-179.28,0.0299165,0.0368735,0.035874,-0.5391148,-1.880004,0.282825,-2.092516,-1.860876,-0.572802,0.61582,-0.5104,-0.572802,-0.572802,-0.5767864,0.3556,0.0,0.27886434398576143,Low Risk
1.9846,0.13356,0.0070382,0.16554,0.1872,0.012087,0.050981,0.19156,0.49427,1905.4,0.0032684,0.0060069,0.0044289,0.010316,0.0,0.021433,0.025601,0.52857,0.0076061,0.58658,0.013696,0.0076061,0.0076061,0.0056129,0.2971,0.0,0.0696142548081682,Low Risk
38.407,0.9491,0.27309,0.022052,1.499,0.65072,0.27933,1.4796,1.0449,246.69,0.27072,0.27206,0.26704,0.64827,0.0,2.378,1.4145,0.42795,0.63631,0.55015,0.65325,0.63631,0.63631,0.6059115999999999,0.44985,0.0,0.008349181636593048,Low Risk
1.5054,0.022114,0.029912,0.21574,0.094463,0.028882,0.048775,0.11049,0.51626,3303.5,0.0034066,0.1465,0.010481,0.14145,0.18553,0.010528,0.029788,0.37389,0.01012,0.66027,0.029305,0.01012,0.01012,0.0032892,0.33973,0.0,0.18298853780348692,Low Risk
-1.8643,-1.019492,-0.20518,-0.082577,-0.41206,-0.47574,-0.16787,-0.41206,0.10524,-885.8,-0.21085,-0.20518,-0.21085,-0.47574,-1.7047,-1.0267,-0.51755,-0.0074484,-0.4889,-0.0074484,-0.4889,-0.4889,-0.4889,-0.4889,0.94463,0.0,0.24418859296146075,Low Risk
4.5558,0.14707,0.056891,0.14795,0.14781,0.15528,0.050297,0.1805,0.62807,2022.2,0.035299,0.061279,0.044407,0.16726,0.0015628,0.23328,0.18114,0.097909,0.12121,0.3142,0.15529,0.12121,0.12121,0.096346,0.66914,0.0,0.188919457829977,Low Risk
